shrink_mode,lambda,num_trees,ROC AUC,replication
hs,10,21,0.9329999999999999,1
hs,10,22,0.9315,1
hs,10,23,0.9335,1
hs,10,24,0.935,1
hs,10,25,0.936,1
hs,10,26,0.9375,1
hs,10,27,0.939,1
hs,10,28,0.942,1
hs,10,29,0.942,1
hs,10,30,0.9410000000000001,1
hs,10,31,0.9390000000000001,1
hs,10,32,0.9425000000000001,1
hs,10,33,0.9405,1
hs,10,34,0.9390000000000001,1
hs,10,35,0.9390000000000001,1
hs,10,36,0.9385000000000001,1
hs,10,37,0.936,1
hs,10,38,0.935,1
hs,10,39,0.9335,1
hs,10,40,0.935,1
hs,10,41,0.9335,1
hs,10,42,0.934,1
hs,10,43,0.9375,1
hs,10,44,0.938,1
hs,10,45,0.9375,1
hs,10,46,0.9365000000000001,1
hs,10,47,0.937,1
hs,10,48,0.9385,1
hs,10,49,0.9400000000000001,1
hs,10,50,0.937,1
hs,10,51,0.9355,1
hs,10,52,0.9365000000000001,1
hs,10,53,0.9355,1
hs,10,54,0.937,1
hs,10,55,0.9365000000000001,1
hs,10,56,0.9355,1
hs,10,57,0.9365000000000001,1
hs,10,58,0.9385000000000001,1
hs,10,59,0.937,1
hs,10,60,0.937,1
hs,10,61,0.9385000000000001,1
hs,10,62,0.9380000000000001,1
hs,10,63,0.9380000000000001,1
hs,10,64,0.9390000000000001,1
hs,10,65,0.9410000000000001,1
hs,10,66,0.9410000000000001,1
hs,10,67,0.9410000000000001,1
hs,10,68,0.94,1
hs,10,69,0.94,1
hs,10,70,0.9385,1
hs,10,71,0.9405,1
hs,10,72,0.9405,1
hs,10,73,0.9405,1
hs,10,74,0.9410000000000001,1
hs,10,75,0.9410000000000001,1
hs,10,76,0.94,1
hs,10,77,0.9410000000000001,1
hs,10,78,0.9415,1
hs,10,79,0.942,1
hs,10,80,0.9415,1
hs,10,81,0.9410000000000001,1
hs,10,82,0.9410000000000001,1
hs,10,83,0.94,1
hs,10,84,0.94,1
hs,10,85,0.9400000000000001,1
hs,10,86,0.9405,1
hs,10,87,0.9405,1
hs,10,88,0.94,1
hs,10,89,0.9410000000000001,1
hs,10,90,0.9415,1
hs,10,91,0.942,1
hs,10,92,0.942,1
hs,10,93,0.9415,1
hs,10,94,0.9405,1
hs,10,95,0.9410000000000001,1
hs,10,96,0.9410000000000001,1
hs,10,97,0.9410000000000001,1
hs,10,98,0.9415,1
hs,10,99,0.942,1
hs,10,100,0.9410000000000001,1
hs_entropy,10,1,0.879,1
hs_entropy,10,2,0.8714999999999999,1
hs_entropy,10,3,0.862,1
hs_entropy,10,4,0.87625,1
hs_entropy,10,5,0.8805000000000001,1
hs_entropy,10,6,0.8714999999999999,1
hs_entropy,10,7,0.876,1
hs_entropy,10,8,0.888,1
hs_entropy,10,9,0.899,1
hs_entropy,10,10,0.902,1
hs_entropy,10,11,0.9109999999999999,1
hs_entropy,10,12,0.9129999999999999,1
hs_entropy,10,13,0.917,1
hs_entropy,10,14,0.9155000000000001,1
hs_entropy,10,15,0.912,1
hs_entropy,10,16,0.9125,1
hs_entropy,10,17,0.911,1
hs_entropy,10,18,0.9105,1
hs_entropy,10,19,0.9075000000000001,1
hs_entropy,10,20,0.91,1
hs_entropy,10,21,0.9105,1
hs_entropy,10,22,0.9135000000000001,1
hs_entropy,10,23,0.9175,1
hs_entropy,10,24,0.914,1
hs_entropy,10,25,0.919,1
hs_entropy,10,26,0.917,1
hs_entropy,10,27,0.921,1
hs_entropy,10,28,0.9245,1
hs_entropy,10,29,0.925,1
hs_entropy,10,30,0.923,1
hs_entropy,10,31,0.923,1
hs_entropy,10,32,0.923,1
hs_entropy,10,33,0.922,1
hs_entropy,10,34,0.9235000000000001,1
hs_entropy,10,35,0.9235000000000001,1
hs_entropy,10,36,0.9245000000000001,1
hs_entropy,10,37,0.926,1
hs_entropy,10,38,0.928,1
hs_entropy,10,39,0.926,1
hs_entropy,10,40,0.9265,1
hs_entropy,10,41,0.9285,1
hs_entropy,10,42,0.9285,1
hs_entropy,10,43,0.931,1
hs_entropy,10,44,0.928,1
hs_entropy,10,45,0.929,1
hs_entropy,10,46,0.9295,1
hs_entropy,10,47,0.9289999999999999,1
hs_entropy,10,48,0.9309999999999999,1
hs_entropy,10,49,0.9305,1
hs_entropy,10,50,0.928,1
hs_entropy,10,51,0.9289999999999999,1
hs_entropy,10,52,0.9309999999999999,1
hs_entropy,10,53,0.9309999999999999,1
hs_entropy,10,54,0.93,1
hs_entropy,10,55,0.9295,1
hs_entropy,10,56,0.9289999999999999,1
hs_entropy,10,57,0.9295,1
hs_entropy,10,58,0.9295,1
hs_entropy,10,59,0.931,1
hs_entropy,10,60,0.931,1
hs_entropy,10,61,0.9315,1
hs_entropy,10,62,0.9325,1
hs_entropy,10,63,0.9335,1
hs_entropy,10,64,0.933,1
hs_entropy,10,65,0.933,1
hs_entropy,10,66,0.9325,1
hs_entropy,10,67,0.9345,1
hs_entropy,10,68,0.9345,1
hs_entropy,10,69,0.9325,1
hs_entropy,10,70,0.9329999999999999,1
hs_entropy,10,71,0.9329999999999999,1
hs_entropy,10,72,0.932,1
hs_entropy,10,73,0.9329999999999999,1
hs_entropy,10,74,0.9335,1
hs_entropy,10,75,0.9335,1
hs_entropy,10,76,0.9329999999999999,1
hs_entropy,10,77,0.9325,1
hs_entropy,10,78,0.9349999999999999,1
hs_entropy,10,79,0.9345,1
hs_entropy,10,80,0.9355,1
hs_entropy,10,81,0.9345,1
hs_entropy,10,82,0.9345,1
hs_entropy,10,83,0.9349999999999999,1
hs_entropy,10,84,0.9335,1
hs_entropy,10,85,0.9329999999999999,1
hs_entropy,10,86,0.932,1
hs_entropy,10,87,0.9329999999999999,1
hs_entropy,10,88,0.9329999999999999,1
hs_entropy,10,89,0.932,1
hs_entropy,10,90,0.9315,1
hs_entropy,10,91,0.9329999999999999,1
hs_entropy,10,92,0.932,1
hs_entropy,10,93,0.9329999999999999,1
hs_entropy,10,94,0.9335,1
hs_entropy,10,95,0.9329999999999999,1
hs_entropy,10,96,0.9349999999999999,1
hs_entropy,10,97,0.934,1
hs_entropy,10,98,0.9335,1
hs_entropy,10,99,0.9329999999999999,1
hs_entropy,10,100,0.9329999999999999,1
hs_permutation,1,1,0.79375,1
hs_permutation,1,2,0.8859999999999999,1
hs_permutation,1,3,0.9385,1
hs_permutation,1,4,0.9385,1
hs_permutation,1,5,0.9435,1
hs_permutation,1,6,0.957,1
hs_permutation,1,7,0.9525,1
hs_permutation,1,8,0.953,1
hs_permutation,1,9,0.9545,1
hs_permutation,1,10,0.9504999999999999,1
hs_permutation,1,11,0.9595,1
hs_permutation,1,12,0.9614999999999999,1
hs_permutation,1,13,0.9595,1
hs_permutation,1,14,0.9580000000000001,1
hs_permutation,1,15,0.9570000000000001,1
hs_permutation,1,16,0.955,1
hs_permutation,1,17,0.9525,1
hs_permutation,1,18,0.9515,1
hs_permutation,1,19,0.9525,1
hs_permutation,1,20,0.9495,1
hs_permutation,1,21,0.9495,1
hs_permutation,1,22,0.9465,1
hs_permutation,1,23,0.9490000000000001,1
hs_permutation,1,24,0.9485000000000001,1
hs_permutation,1,25,0.9490000000000001,1
hs_permutation,1,26,0.95,1
hs_permutation,1,27,0.9470000000000001,1
hs_permutation,1,28,0.9465000000000001,1
hs_permutation,1,29,0.9470000000000001,1
hs_permutation,1,30,0.9470000000000001,1
hs_permutation,1,31,0.9495,1
hs_permutation,1,32,0.9480000000000001,1
hs_permutation,1,33,0.9465,1
hs_permutation,1,34,0.9430000000000001,1
hs_permutation,1,35,0.9455,1
hs_permutation,1,36,0.9455,1
hs_permutation,1,37,0.9455,1
hs_permutation,1,38,0.9465,1
hs_permutation,1,39,0.9465,1
hs_permutation,1,40,0.9475,1
hs_permutation,1,41,0.9475,1
hs_permutation,1,42,0.9470000000000001,1
hs_permutation,1,43,0.9490000000000001,1
hs_permutation,1,44,0.947,1
hs_permutation,1,45,0.948,1
hs_permutation,1,46,0.9475,1
hs_permutation,1,47,0.9485,1
hs_permutation,1,48,0.9490000000000001,1
hs_permutation,1,49,0.9485,1
hs_permutation,1,50,0.9485,1
hs_permutation,1,51,0.9495,1
hs_permutation,1,52,0.949,1
hs_permutation,1,53,0.9490000000000001,1
hs_permutation,1,54,0.9510000000000001,1
hs_permutation,1,55,0.95,1
hs_permutation,1,56,0.949,1
hs_permutation,1,57,0.9495,1
hs_permutation,1,58,0.949,1
hs_permutation,1,59,0.9485,1
hs_permutation,1,60,0.949,1
hs_permutation,1,61,0.949,1
hs_permutation,1,62,0.948,1
hs_permutation,1,63,0.9484999999999999,1
hs_permutation,1,64,0.9495,1
hs_permutation,1,65,0.9485,1
hs_permutation,1,66,0.9485,1
hs_permutation,1,67,0.9475,1
hs_permutation,1,68,0.948,1
hs_permutation,1,69,0.9480000000000001,1
hs_permutation,1,70,0.9485,1
hs_permutation,1,71,0.9490000000000001,1
hs_permutation,1,72,0.9475,1
hs_permutation,1,73,0.948,1
hs_permutation,1,74,0.9475,1
hs_permutation,1,75,0.9484999999999999,1
hs_permutation,1,76,0.9485,1
hs_permutation,1,77,0.9490000000000001,1
hs_permutation,1,78,0.9475,1
hs_permutation,1,79,0.9470000000000001,1
hs_permutation,1,80,0.948,1
hs_permutation,1,81,0.948,1
hs_permutation,1,82,0.948,1
hs_permutation,1,83,0.9485,1
hs_permutation,1,84,0.948,1
hs_permutation,1,85,0.9475,1
hs_permutation,1,86,0.9485,1
hs_permutation,1,87,0.9485,1
hs_permutation,1,88,0.949,1
hs_permutation,1,89,0.949,1
hs_permutation,1,90,0.9495,1
hs_permutation,1,91,0.95,1
hs_permutation,1,92,0.9485,1
hs_permutation,1,93,0.9495,1
hs_permutation,1,94,0.951,1
hs_permutation,1,95,0.951,1
hs_permutation,1,96,0.95,1
hs_permutation,1,97,0.95,1
hs_permutation,1,98,0.95,1
hs_permutation,1,99,0.95,1
hs_permutation,1,100,0.95,1
